Ticker,Name,Industry,Sector,Long_Business_Summary,Full_Time_Employees,Audit_Risk,Board_Risk,Compensation_Risk,Shareholder_Rights_Risk,Overall_Risk,Previous_Close,Open,Fifty_Two_Week_Low,Fifty_Two_Week_High,Dividend_Rate,Payout_Ratio,Beta,Trailing_PE,Forward_PE,Volume,Regular_Market_Volume,Average_Volume,Market_Cap,Price_To_Sales_Trailing_12_Months,Fifty_Day_Average,Two_Hundred_Day_Average,Float_Shares,Shares_Outstanding,Shares_Short,Shares_Short_Prior_Month,Held_Percent_Institutions,Short_Ratio,Short_Percent_Of_Float,Implied_Shares_Outstanding,Book_Value,Price_To_Book,Earnings_Quarterly_Growth,Enterprise_Value,Profit_Margins,Net_Income_To_Common,Trailing_EPS,Forward_EPS,PEG_Ratio,Enterprise_To_Revenue,Enterprise_To_EBITDA,Fifty_Two_Week_Change,Last_Dividend_Value,Current_Price,Target_High_Price,Target_Low_Price,Target_Mean_Price,Target_Median_Price,Recommendation_Mean,Recommendation_Key,Number_Of_Analyst_Opinions,Total_Cash,Total_Cash_Per_Share,EBITDA,Total_Debt,Quick_Ratio,Current_Ratio,Total_Revenue,Debt_To_Equity,Revenue_Per_Share,Return_On_Assets,Return_On_Equity,Free_Cash_Flow,Operating_Cash_Flow,Earnings_Growth,Revenue_Growth,Gross_Margins,EBITDA_Margins,Operating_Margins,Trailing_PEG_Ratio
USB,U.S. Bancorp,Banks - Regional,Financial Services,"U.S. Bancorp, a financial services holding company, provides various financial services to individuals, businesses, institutional organizations, governmental entities, and other financial institutions in the United States. It operates through Wealth, Corporate, Commercial and Institutional Banking; Consumer and Business Banking; Payment Services; and Treasury and Corporate Support segments. The company offers depository services, including checking accounts, savings accounts, and time certificate contracts; and lending services, such as traditional credit products and credit card services, lease financing and import/export trade, asset-backed lending, agricultural finance, and other products. It also provides ancillary services comprising capital markets, treasury management, and receivable lock-box collection services to corporate and governmental entity customers. In addition, the company offers asset management and fiduciary services for individuals, estates, foundations, business corporations, and charitable organizations. Further, it provides investment and insurance products to its customers principally within its domestic markets, as well as fund administration services to mutual and other funds. Additionally, the company provides corporate and purchasing card, and corporate trust services. Furthermore, it offers trust and investment management, merchant and ATM processing, mortgage banking, insurance, and brokerage and leasing services. U.S. Bancorp was founded in 1863 and is headquartered in Minneapolis, Minnesota.",70000,1,5,1,7,1,39.7,39.89,30.47,45.85,1.96,0.64449996,1.063,13.488372,9.48598,3793638,3793638,7567217,63354675200,2.5184717,40.4706,39.34365,1555247977,1560460032,19708737,18844416,0.80323,2.6,0.0126,1560460032,31.248,1.2992831,-0.223,64285257728,0.20075001,4668000256,3.01,4.28,7.39,2.555,,0.22834158,0.49,40.6,54,42,47.2,47,2.4,buy,21,79658000384,51.048,,74720002048,,,25155999744,,16.232,0.00744,0.0928,,10266000384,-0.254,-0.087,,,0.32192,1.0899
UBER,"Uber Technologies, Inc.",Software - Application,Technology,"Uber Technologies, Inc. develops and operates proprietary technology applications in the United States, Canada, Latin America, Europe, the Middle East, Africa, and Asia excluding China and Southeast Asia. It operates through three segments: Mobility, Delivery, and Freight. The Mobility segment connects consumers with a range of transportation modalities, such as ridesharing, carsharing, micromobility, rentals, public transit, taxis, and other modalities; and offers riders in a variety of vehicle types, as well as financial partnerships products and advertising services. The Delivery segment allows to search for and discover restaurants to grocery, alcohol, convenience, and other retails; order a meal or other items; and Uber direct, a white-label Delivery-as-a-Service for retailers and restaurants, as well as advertising. The Freight segment manages transportation and logistics network, which connects shippers and carriers in digital marketplace including carriers upfronts, pricing, and shipment booking; and provides on-demand platform to automate logistics end-to-end transactions for small-and medium-sized business to global enterprises. The company was formerly known as Ubercab, Inc. and changed its name to Uber Technologies, Inc. in February 2011. Uber Technologies, Inc. was founded in 2009 and is headquartered in San Francisco, California.",30700,4,9,9,7,8,70.21,69.83,40.09,82.14,0,0,1.367,111.97619,33.43365,6563627,6563627,18562491,1.47E+11,3.8198752,68.3236,62.66935,2084192131,2089520000,50490740,52250341,0.83231,2.18,0.0251,2089520000,5.3,13.310376,,1.54E+11,0.03602,1390000000,0.63,2.11,1.78,3.983,65.292,0.5805943,0,70.545,100,65,85.89,87,1.8,buy,44,5762999808,2.758,2353999872,11313999872,1.023,1.208,38589001728,90.519,18.798,0.026789999,0.15587,3194874880,4394999808,,0.148,0.32364,0.061,0.01698,1.4209
UDR,"UDR, Inc.",REIT - Residential,Real Estate,"UDR, Inc., an S&P 500 company, is a leading multifamily REIT with a demonstrated performance history of delivering superior and dependable returns by successfully managing, buying, selling, developing and redeveloping attractive real estate communities in targeted U.S. markets. As of March 31, 2024, UDR owned or had an ownership position in 60,124 apartment homes including 311 homes under development. For over 51 years, UDR has delivered long-term value to shareholders, the best standard of service to Residents and the highest quality experience for Associates.",1397,1,9,10,8,9,40.72,40.81,30.95,44.02,1.7,0.91300005,0.798,29.923912,86.03125,470544,470544,2455119,15566480384,9.3214855,38.5758,36.66735,653732971,329307008,5708887,5879752,1.01625,2.08,0.023599999,376958016,11.764,3.5102854,0.394,33736742912,0.27337998,451641984,1.38,0.48,4.79,20.202,33.615,-0.018558681,0.425,41.295,46,36,40.89,41,2.5,buy,19,11541000,0.018,1003617984,5947289088,0.014,0.33,1669956992,122.458,5.079,0.017719999,0.100810006,636236608,832248000,0.416,0.033,0.66510004,0.60098,0.18511999,
ULTA,"Ulta Beauty, Inc.",Specialty Retail,Consumer Cyclical,"Ulta Beauty, Inc. operates as a specialty beauty retailer in the United States. The company offers branded and private label beauty products, including cosmetics, fragrance, haircare, skincare, bath and body products, professional hair products, and salon styling tools through its Ulta Beauty stores, shop-in-shops, Ulta.com website, and its mobile applications. It also offers beauty services, including hair, makeup, brow, and skin services at its stores. The company was formerly known as ULTA Salon, Cosmetics & Fragrance, Inc. and changed its name to Ulta Beauty, Inc. in January 2017. Ulta Beauty, Inc. was incorporated in 1990 and is based in Bolingbrook, Illinois.",20000,5,1,6,6,3,383.85,383.85,368.02,574.76,0,0,1.364,15.294141,13.805712,477937,477937,966230,18682402816,1.6534728,398.5958,445.3983,47571307,47716400,1714244,1550514,0.97098,2.27,0.045900002,48244700,48.087,8.1421175,-0.098,19684098048,0.111260004,1257067008,25.6,28.36,2.36,1.742,10.433,-0.17196971,1,391.53,608.58,350,484.29,500,2.4,buy,23,524596000,10.994,1886648064,1892768000,0.463,1.755,11298887680,82.268,231.549,0.18587999,0.58214,661419904,1330705024,-0.06,0.035,0.42738998,0.16698,0.14709,1.5671
UNP,Union Pacific Corporation,Railroads,Industrials,"Union Pacific Corporation, through its subsidiary, Union Pacific Railroad Company, operates in the railroad business in the United States. The company offers transportation services for grain and grain products, fertilizers, food and refrigerated products, and coal and renewables to grain processors, animal feeders, ethanol producers, renewable biofuel producers, and other agricultural users; and construction products, industrial chemicals, plastics, forest products, specialized products, metals and ores, petroleum, liquid petroleum gases, soda ash, and sand, as well as finished automobiles, automotive parts, and merchandise in intermodal containers. Union Pacific Corporation was founded in 1862 and is headquartered in Omaha, Nebraska.",31052,6,1,4,1,1,226.11,226.66,199.33,258.66,5.2,0.4967,1.055,21.743343,17.911314,1077412,1077412,2242075,1.39E+11,5.7647543,234.2708,231.44005,608352768,610121984,4308545,4726624,0.80883,2.14,0.0071,610150976,25.677,8.86602,0.007,1.70E+11,0.26521,6390000128,10.47,12.71,1.38,7.067,14.739,0.123081565,1.3,227.6528,290,210,265.49,270,2.2,buy,24,945000000,1.549,11553000448,33265999872,0.685,0.925,24093999104,212.359,39.573,0.08644,0.45450002,3678125056,8661000192,0.008,-0.004,0.53946996,0.4795,0.39578998,2.468
UAL,"United Airlines Holdings, Inc.",Airlines,Industrials,"United Airlines Holdings, Inc., through its subsidiaries, provides air transportation services in North America, Asia, Europe, Africa, the Pacific, the Middle East, and Latin America. The company transports people and cargo through its mainline and regional fleets. It also offers catering, ground handling, flight academy, and maintenance services for third parties. The company was formerly known as United Continental Holdings, Inc. and changed its name to United Airlines Holdings, Inc. in June 2019. United Airlines Holdings, Inc. was incorporated in 1968 and is headquartered in Chicago, Illinois.",104500,7,1,6,10,9,48.18,48.41,33.68,58.23,0,0,1.477,6.0097685,4.1500845,2610136,2610136,9544406,16183684096,0.29517728,51.4998,44.1404,326626752,328803008,17987335,21935938,0.75507003,1.41,0.062,328803008,27.944,1.76138,,36693749760,0.04903,2688000000,8.19,11.86,0.16,0.669,4.597,-0.09639913,2.15,49.22,98,60,71.28,69.6,1.8,buy,18,13991999488,42.554,7982000128,34844000256,0.656,0.755,54826999808,379.234,167.143,0.047659997,0.33905,-1354125056,6616000000,,0.097,0.33925,0.14559,0.011089999,0.614
UPS,"United Parcel Service, Inc.",Integrated Freight & Logistics,Industrials,"United Parcel Service, Inc., a package delivery company, provides transportation and delivery, distribution, contract logistics, ocean freight, airfreight, customs brokerage, and insurance services. It operates through two segments, U.S. Domestic Package and International Package. The U.S. Domestic Package segment offers time-definite delivery of express letters, documents, small packages, and palletized freight through air and ground services in the United States. The International Package segment provides guaranteed day and time-definite international shipping services comprising guaranteed time-definite express options in Europe, Asia, the Indian sub-continent, the Middle East, Africa, Canada, and Latin America. The company also offers international air and ocean freight forwarding, post-sales, and mail and consulting services. In addition, it provides truckload and customs brokerage services; supply chain solutions to the healthcare and life sciences industries; fulfillment and transportation management services; and integrated supply chain and shipment insurance solutions. United Parcel Service, Inc. was founded in 1907 and is headquartered in Atlanta, Georgia.",500000,2,6,8,10,9,136.6,137.8,132.9,192.98,6.52,0.9392,0.999,20.026772,14.237139,1683022,1683022,3928001,1.18E+11,1.319343,142.757,149.84656,728628222,729398976,11600174,10590019,0.71875,3.41,0.0159,855558976,19.777,6.997269,-0.413,1.37E+11,0.06604,5926000128,6.91,9.72,2.45,1.524,11.06,-0.20926195,1.63,138.385,205,100,160.66,161.75,2.5,buy,26,4512999936,5.275,12366999552,24397000704,0.976,1.101,89739001856,144.08,104.652,0.0799,0.32044998,3242625024,11196999680,-0.406,-0.053,0.22327,0.13781,0.08173,1.7071
URI,"United Rentals, Inc.",Rental & Leasing Services,Industrials,"United Rentals, Inc., through its subsidiaries, operates as an equipment rental company. It operates in two segments, General Rentals and Specialty. The General Rentals segment rents general construction and industrial equipment includes backhoes, skid-steer loaders, forklifts, earthmoving equipment, and material handling equipment; aerial work platforms, such as boom and scissor lifts; and general tools and light equipment comprising pressure washers, water pumps, and power tools for construction and industrial companies, manufacturers, utilities, municipalities, homeowners, and government entities. The specialty segment rents specialty construction products, including trench safety equipment consists of trench shields, aluminum hydraulic shoring systems, slide rails, crossing plates, construction lasers, and line testing equipment for underground work; power and heating, ventilating, and air conditioning equipment, such as portable diesel generators, electrical distribution equipment, and temperature control equipment; fluid solutions equipment for fluid containment, transfer, and treatment; and mobile storage equipment and modular office space. This segment serves construction companies involved in infrastructure projects, and municipalities and industrial companies. It also sells aerial lifts, reach forklifts, telehandlers, compressors, and generators; construction consumables, tools, small equipment, and safety supplies; and parts for equipment that is owned by its customers, as well as provides repair and maintenance services. The company sells used equipment through its sales force, brokers, website, at auctions, and directly to manufacturers. The company operates in the United States, Canada, Europe, Australia, and New Zealand. United Rentals, Inc. was incorporated in 1997 and is headquartered in Stamford, Connecticut.",26650,3,4,2,1,1,640.78,644,387.01,732.37,6.52,0.16469999,1.746,17.56216,13.566576,179785,179785,544988,43458514944,2.9905393,661.8786,578.3032,66213027,66589900,2722750,2518191,0.94883,4.79,0.0463,67170304,121.563,5.322261,0.202,55611494400,0.17307,2515000064,36.84,47.69,1.82,3.827,12.447,0.5523523,1.63,646.99,796,400,671.33,675.66,2.7,hold,16,429000000,6.442,4467999744,13370999808,0.788,0.894,14531999744,164.667,213.958,0.09873,0.32984,2910749952,4793999872,0.243,0.061,0.41301998,0.30746,0.24964,1.2967
UNH,UnitedHealth Group Incorporated,Healthcare Plans,Healthcare,"UnitedHealth Group Incorporated operates as a diversified health care company in the United States. The company operates through four segments: UnitedHealthcare, Optum Health, Optum Insight, and Optum Rx. The UnitedHealthcare segment offers consumer-oriented health benefit plans and services for national employers, public sector employers, mid-sized employers, small businesses, and individuals; health care coverage, and health and well-being services to individuals age 50 and older addressing their needs; Medicaid plans, children's health insurance and health care programs; and health and dental benefits, and hospital and clinical services, as well as health care benefits products and services to state programs caring for the economically disadvantaged, medically underserved, and those without the benefit of employer-funded health care coverage. The Optum Health segment provides care delivery, care management, wellness and consumer engagement, and health financial services patients, consumers, care delivery systems, providers, employers, payers, and public-sector entities. The Optum Insight segment offers software and information products, advisory consulting arrangements, and managed services outsourcing contracts to hospital systems, physicians, health plans, governments, life sciences companies, and other organizations. The Optum Rx segment provides pharmacy care services and programs, including retail network contracting, home delivery, specialty and community health pharmacy services, infusion, and purchasing and clinical capabilities, as well as develops programs in the areas of step therapy, formulary management, drug adherence, and disease/drug therapy management. UnitedHealth Group Incorporated was founded in 1974 and is based in Minnetonka, Minnesota.",440000,6,6,2,1,2,482.59,488.86,436.38,554.7,8.4,0.4591,0.59,29.831295,15.728005,1950778,1950778,4159516,4.49E+11,1.183663,494.7938,509.43704,917743570,920385024,8114406,7893592,0.89529,1.92,0.0088,920385024,94.226,5.1794624,,4.95E+11,0.04048,15361000448,16.36,31.03,1.35,1.305,14.151,0.007368565,2.1,488.04,675,481,575.92,572.5,1.7,buy,24,32710000640,35.539,35001999360,73637003264,0.758,0.817,3.79E+11,75.979,410.145,0.070879996,0.17222,-930124992,13884999680,,0.086,0.24054001,0.09224,0.07947,1.3642
UHS,"Universal Health Services, Inc.",Medical Care Facilities,Healthcare,"Universal Health Services, Inc., through its subsidiaries, owns and operates acute care hospitals, and outpatient and behavioral health care facilities. It operates through Acute Care Hospital Services and Behavioral Health Care Services segments. The company's hospitals offer general and specialty surgery, internal medicine, obstetrics, emergency room care, radiology, oncology, diagnostic and coronary care, pediatric services, pharmacy services, and/or behavioral health services. It also provides commercial health insurance services; and various management services, which include central purchasing, information, finance and control systems, facilities planning, physician recruitment, administrative personnel management, marketing, and public relations services. Universal Health Services, Inc. founded in 1978 and is headquartered in King of Prussia, Pennsylvania.",96700,8,10,9,10,10,189.1,189.78,119.9,191.91,0.8,0.068,1.292,16.265306,12.526522,120568,120568,672959,12802216960,0.87339216,176.4558,155.255,57423922,59677600,2529912,1972852,0.95382005,3.14,0.0587,66929200,93.482,2.0461693,0.605,17905553408,0.0557,816289984,11.76,15.27,0.77,1.222,9.664,0.24342453,0.2,191.28,226,156,194.8,195,2.5,buy,15,112093000,1.675,1852866048,5307198976,1.162,1.383,14658039808,84.097,214.023,0.05821,0.13305001,416685760,1373449984,0.675,0.108,0.40284002,0.12641,0.10115,
VLO,Valero Energy Corporation,Oil & Gas Refining & Marketing,Energy,"Valero Energy Corporation manufactures, markets, and sells petroleum-based and low-carbon liquid transportation fuels and petrochemical products in the United States, Canada, the United Kingdom, Ireland, Latin America, Mexico, Peru, and internationally. It operates through three segments: Refining, Renewable Diesel, and Ethanol. The company produces California Reformulated Gasoline Blendstock for Oxygenate Blending and Conventional Blendstock for Oxygenate Blending gasolines, CARB diesel, diesel, jet fuel, heating oil, and asphalt; feedstocks; aromatics; sulfur and residual fuel oil; intermediate oils; and sulfur, sweet, and sour crude oils. It sells its refined products through wholesale rack and bulk markets; and through outlets under the Valero, Beacon, Diamond Shamrock, Shamrock, Ultramar, and Texaco brands. The company owns and operates renewable diesel and ethanol plants, as well as produces renewable diesel and naphtha under the Diamond Green Diesel brand name. In addition, it offers ethanol and various co-products, including dry distiller grains, syrup, and inedible distillers corn oil to animal feed customers. The company was formerly known as Valero Refining and Marketing Company and changed its name to Valero Energy Corporation in August 1997. Valero Energy Corporation was founded in 1980 and is headquartered in San Antonio, Texas.",9886,8,5,1,7,5,150.21,150.06,111.14,184.79,4.28,0.2026,1.459,7.422964,10.683616,846150,846150,2779385,49839804416,0.37095332,159.3952,143.6702,324995165,326996000,12262990,11612140,0.83373,4.95,0.0377,329454016,79.686,1.8984514,-0.594,57865125888,0.052199997,6992999936,20.38,14.16,-0.92,0.431,4.693,0.32940972,1.07,151.28,200,165,181.8,183.5,2.2,buy,14,4917000192,15.037,12328999936,10897000448,0.999,1.59,1.34E+11,37.805,391.138,0.09769,0.2624,5872374784,7904999936,-0.547,-0.133,0.090050004,0.091759995,0.05604,
VTR,"Ventas, Inc.",REIT - Healthcare Facilities,Real Estate,"Ventas Inc. (NYSE: VTR) is a leading S&P 500 real estate investment trust focused on delivering strong, sustainable shareholder returns by enabling exceptional environments that benefit a large and growing aging population. The Company's growth is fueled by its senior housing communities, which provide valuable services to residents and enable them to thrive in supported environments. Ventas leverages its unmatched operational expertise, data-driven insights from its Ventas Operational InsightsTM platform, extensive relationships and strong financial position to achieve its goal of delivering outsized performance across approximately 1,400 properties. The Ventas portfolio is composed of senior housing communities, outpatient medical buildings, research centers and healthcare facilities in North America and the United Kingdom. The Company benefits from a seasoned team of talented professionals who share a commitment to excellence, integrity and a common purpose of helping people live longer, healthier, happier lives.",486,2,4,6,5,3,50.42,50.45,39.33,50.99,1.8,90,1.351,,164.03226,1462731,1462731,2167009,20582758400,4.4600554,47.0668,45.3129,402677030,404774016,7615079,7849900,0.96133006,3.73,0.0256,406310016,23.249,2.1871908,,33874677760,-0.01578,-72802000,-0.16,0.31,-36.56,7.34,18.778,0.099193335,0.45,50.85,61,49,54,54,2.1,buy,17,632443008,1.562,1803934976,13757390848,0.405,0.467,4614910976,141.19,11.461,0.01668,-0.00615,973724992,1143504000,,0.107,0.43041,0.39089,0.12372,
VLTO,Veralto Corp,Pollution & Treatment Controls,Industrials,"Veralto Corporation provides water analytics, water treatment, marking and coding, and packaging and color services worldwide. It operates through two segments, Water Quality (WQ) and Product Quality & Innovation (PQI). The WQ segment offers precision instrumentation and water treatment technologies to measure, analyze, and treat water in residential, commercial, municipal, industrial, research, and natural resource applications through the Hach, Trojan Technologies, and ChemTreat brands. This segment provides water solutions, including chemical reagents, services, and digital solutions. The PQI segment offers inline printing solutions for products and packaging with marking and coding systems; marking and coding for packaged goods and related consumables; design software and imaging systems for the creation of new packaging designs; color management solutions for printed packages and consumer and industrial products; color standard services for the design industry; and a software solution that provides digital asset management, marketing resource management, and product information management. This segment sells its products and services through the Videojet, Linx, Esko, X-Rite, and Pantone brands to regulated industries, including municipal utilities, food and beverage, pharmaceutical, and industrials. The company was formerly known as DH EAS Holding Corp. and changed its name to Veralto Corporation in February 2023. Veralto Corporation was incorporated in 2022 and is headquartered in Waltham, Massachusetts.",16000,9,4,9,10,10,98.87,99.46,65.51,102.58,0.36,0.0557,,30.978327,27.564737,524642,524642,1622429,24699510784,4.8987527,96.689,84.0815,236560662,246847008,1946987,1711912,0.95578,1.07,0.0088,246847008,,,-0.182,26368739328,0.15827,798000000,3.23,3.63,4.53,5.23,21.265,0.27082264,0.09,100.06,110,93,100.49,101,2.4,buy,11,827000000,3.35,1240000000,2784000000,1.42,1.831,5041999872,187.097,20.45,0.13668999,0.33001998,906000000,922000000,-0.187,0.017,0.5831,0.24593,0.23515,
VRSN,"VeriSign, Inc.",Software - Infrastructure,Technology,"VeriSign, Inc., together with its subsidiaries, provides domain name registry services and internet infrastructure that enables internet navigation for various recognized domain names worldwide. The company enables the security, stability, and resiliency of internet infrastructure and services, including providing root zone maintainer services, operating two of thirteen internet root servers; and offering registration services and authoritative resolution for the .com and .net domains, which supports global e-commerce. It operates directory for .name and .cc; and back-end systems for .edu, domain names. VeriSign, Inc. was incorporated in 1995 and is headquartered in Reston, Virginia.",907,6,9,2,2,4,181.69,181.33,167.05,226.8,0,0,0.911,22.240149,20.877457,278633,278633,751114,17986762752,11.888145,176.4556,195.3311,98654796,99600000,1859085,1820646,0.81663,2.14,0.0287,100662000,-16.341,,0.086,18967324672,0.55056,833000000,8.12,8.65,2.86,12.536,17.885,-0.17206651,2.75,180.59,215,200,205.95,202.86,2.5,buy,3,924700032,9.284,1060499968,1795699968,0.768,0.814,1512999936,,14.779,0.36523,,680712512,852099968,0.129,0.055,0.87013,0.70093,0.67369,2.5912
VRSK,"Verisk Analytics, Inc.",Consulting Services,Industrials,"Verisk Analytics, Inc. provides data analytics and technology solutions to the insurance markets in the United States and internationally. It offers policy language, prospective loss costs, policy writing and rating rules, and various underwriting solutions for risk selection and segmentation, pricing, and workflow optimization; property- and auto- specific rating and underwriting information solutions that allows clients to understand, quantify, underwrite, mitigate, and avoid potential loss for risks; catastrophe modeling solutions, which enables companies to identify, quantify, and plan for the financial consequences of catastrophes for use by insurers, reinsurers, intermediaries, financial institutions, and governments. The company also provides life insurance solutions for transforming current workflows in life insurance underwriting, claim insights, policy administration, unclaimed property/equity, compliance and fraud detection, and actuarial and portfolio modeling; Marketing Solutions, such as compliant, real-time decisioning, profitability, and risk assessment for inbound consumer interactions; and international underwriting and claims solutions. In addition, it offers claims insurance solutions, which provides analytics in fraud detection, compliance reporting, subrogation liability assessment, litigation, and repair cost estimation and valuation solutions; and casualty solutions, such as compliance, casualty claims decision support, and workflow automation solutions. Further, the company supplies software to the specialty insurance market. The company was founded in 1971 and is headquartered in Jersey City, New Jersey.",7500,7,2,3,8,5,270.32,271.6,215.32,273.05,1.56,0.2578,0.835,49.849815,36.9308,276847,276847,885212,38833283072,14.204874,244.6266,240.06485,142321402,142675008,2447243,2068098,0.94762003,2.6,0.0194,142675008,1.976,137.74292,2.901,41320570880,0.28455,793900032,5.46,7.37,3.29,15.115,32.38,0.2121973,0.39,272.18,275,215,255.22,260,2.3,buy,13,353500000,2.478,1276099968,3100499968,0.938,1.094,2733799936,1077.311,18.927,0.16496,4.319,686174976,1067600000,3.149,0.08,0.67514,0.46679002,0.43679002,2.9791
VZ,Verizon Communications Inc.,Telecom Services,Communication Services,"Verizon Communications Inc., through its subsidiaries, engages in the provision of communications, technology, information, and entertainment products and services to consumers, businesses, and governmental entities worldwide. It operates in two segments, Verizon Consumer Group (Consumer) and Verizon Business Group (Business). The Consumer segment provides wireless services across the wireless networks in the United States under the Verizon and TracFone brands and through wholesale and other arrangements; and fixed wireless access (FWA) broadband through its wireless networks, as well as related equipment and devices, such as smartphones, tablets, smart watches, and other wireless-enabled connected devices. The segment also offers wireline services in the Mid-Atlantic and Northeastern United States, as well as Washington D.C. through its fiber-optic network, Verizon Fios product portfolio, and a copper-based network. The Business segment provides wireless and wireline communications services and products, including FWA broadband, data, video and conferencing, corporate networking, security and managed network, local and long-distance voice, and network access services to deliver various IoT services and products to businesses, government customers, and wireless and wireline carriers in the United States and internationally. The company was formerly known as Bell Atlantic Corporation and changed its name to Verizon Communications Inc. in June 2000. Verizon Communications Inc. was incorporated in 1983 and is headquartered in New York, New York.",104400,1,6,1,3,1,40.24,40.39,30.14,43.42,2.66,0.99160004,0.405,15.383895,8.720807,7179195,7179195,17346170,1.73E+11,1.2898469,39.9692,38.12505,4202941012,4209250048,45813424,41245176,0.64455,2.44,0.0109,4209250048,22.411,1.8328054,-0.063,3.49E+11,0.084350005,11306999808,2.67,4.71,7.83,2.605,7.269,0.11437273,0.665,41.075,55,34,44.81,45.25,2.5,buy,24,2424999936,0.576,48027000832,1.81E+11,0.527,0.708,1.34E+11,188.845,31.817,0.04997,0.124239996,9939624960,36269998080,-0.066,0.002,0.59585,0.35830003,0.23125,1.1215
VRTX,Vertex Pharmaceuticals Incorpor,Biotechnology,Healthcare,"Vertex Pharmaceuticals Incorporated, a biotechnology company, engages in developing and commercializing therapies for treating cystic fibrosis (CF). It markets TRIKAFTA/KAFTRIO for people with CF with at least one F508del mutation for 2 years of age or older; SYMDEKO/SYMKEVI for people with CF for 6 years of age or older;  ORKAMBI for CF patients 1 year or older; and KALYDECO for the treatment of patients with 1 year or older who have CF with ivacaftor. The company's pipeline includes VX-522, a CFTR mRNA therapeutic designed to treat the underlying cause of CF, which is in Phase 1 clinical trial; VX-548, a non-opioid medicine for the treatment of acute and neuropathic pain which is in Phase 3 clinical trial; Exa-cel, for the treatment of sickle cell disease and transfusion-dependent beta thalassemia which is in Phase 2/3 clinical trial. In addition, it provides inaxaplin for the treatment of APOL1-mediated focal segmental glomerulosclerosis and co-morbidities, such as hypertension which is in single Phase 2/3; VX- 880 and VX-264, treatment for Type 1 Diabetes which is in Phase 1/2 clinical trial;  VX-970, which is in Phase 2 clinical trial for the treatment of cancer; and VX-803 and VX-984 for treatment of cancer in Phase 1 clinical trial. Further, it sells the products to specialty pharmacy and specialty distributors in the United States, as well as retail pharmacies, hospitals, and clinics. Additionally, the company has collaborations with CRISPR Therapeutics AG.; Moderna, Inc.; Entrada Therapeutics, Inc.; Arbor Biotechnologies, Inc.; Mammoth Biosciences, Inc.; and Verve Therapeutics., as well as collaborations with Tevard Biosciences to develop novel tRNA-based therapies for duchenne muscular dystrophy. Vertex Pharmaceuticals Incorporated was founded in 1989 and is headquartered in Boston, Massachusetts.",5400,9,6,8,6,8,468.71,472.72,335.82,486.43,0,0,0.413,30.92445,26.258535,511596,511596,1119956,1.23E+11,12.081871,434.5046,401.65085,257294710,258052992,3769903,4029234,0.95741,3.46,0.0146,258052992,71.804,6.6410646,0.571,1.12E+11,0.39464,4019399936,15.42,18.16,2.19,10.948,24.326,0.34899986,0,476.855,577,325,468.39,462,2.2,buy,25,10171299840,39.415,4583699968,721299968,3.152,3.501,10184999936,3.889,39.492,0.12821999,0.24375999,3308649984,3944000000,0.565,0.133,0.55353,0.45004,0.45202,0.6275
VTRS,Viatris Inc.,Drug Manufacturers - Specialty & Generic,Healthcare,"Viatris Inc. operates as a healthcare company worldwide. The company operates in four segments: Developed Markets, Greater China, JANZ, and Emerging Markets. It offers prescription brand drugs, generic drugs, complex generic drugs, biosimilars, and active pharmaceutical ingredients (APIs). The company offers drugs in various therapeutic areas, including noncommunicable and infectious diseases; biosimilars in the areas of oncology, immunology, endocrinology, ophthalmology, and dermatology; and APIs for antibacterial, central nervous system agents, antihistamines/antiasthmatics, cardiovascular, antivirals, antidiabetics, antifungals, and proton pump inhibitor areas, as well as support services, such as diagnostic clinics, educational seminars, and digital tools to help patients better manage their health. It provides it medicines in the form of oral solid doses, injectables, complex dosage forms, and APIs to retail and pharmacy establishments, wholesalers and distributors, payers, insurers and governments, and institutions. The company distributes its products through pharmaceutical wholesalers/distributors, pharmaceutical retailers, institutional pharmacies, mail-order and e-commerce pharmacies, and specialty pharmacies. It sells its products under the Lyrica, Lipitor, Creon, Influvac, Wixela Inhub, EpiPen auto-injector, Fraxiparine, and Yupelri; Norvasc and Viagra; AMITIZA, Lipacreon, and Effexor; and Celebrex and ARV names, as well as glargine and SEMGLEE names. The company has collaboration and licensing agreements with Revance Therapeutics, Inc.; and Momenta Pharmaceuticals, Inc. Viatris Inc. was founded in 1961 and is headquartered in Canonsburg, Pennsylvania.",33000,2,10,8,7,8,10.47,10.46,8.74,13.62,0.48,9.6,0.972,,3.9010987,3807336,3807336,8082037,12680741888,0.82550466,10.9804,10.79425,1185663074,1190680064,42185207,41144862,0.83524,5.5,0.0403,1190680064,16.813,0.6334384,-0.493,29571176448,-0.00365,-56100000,-0.05,2.73,-1.39,1.925,6.247,0.062944174,0.12,10.65,35,11,15.15,12.09,2.8,hold,8,1105400064,0.928,4733400064,18210199552,0.693,1.665,15361200128,90.986,12.817,0.02708,-0.00274,1020737472,2443000064,-0.518,-0.018,0.43473,0.30813998,0.12027001,0.0546
